"","X2017.12","X2018.12","X2019.12","X2020.12"
"매출액",2228,1937,1869,2282
"매출원가",1445,1290,1226,1447
"매출총이익",782,647,643,834
"판매비와관리비",367,396,399,455
"인건비",141,144,133,147
"유무형자산상각비",19,23,28,31
"연구개발비",127,149,155,187
"광고선전비",NA,NA,NA,NA
"판매비",14,15,15,22
"관리비",53,53,54,52
"기타원가성비용",NA,NA,NA,NA
"기타",13,11,15,16
"영업이익",415,251,244,379
"영업이익(발표기준)",415,251,244,379
"금융수익",61,18,24,35
"이자수익",2,6,10,9
"배당금수익",NA,NA,NA,NA
"외환이익",60,12,7,27
"대손충당금환입액",NA,NA,NA,NA
"매출채권처분이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련이익",NA,NA,NA,NA
"금융자산처분이익",NA,NA,NA,NA
"금융자산평가이익",NA,NA,NA,NA
"금융자산손상차손환입",NA,NA,NA,NA
"파생상품이익",NA,NA,NA,NA
"기타금융수익",NA,NA,7,NA
"금융원가",55,56,67,56
"이자비용",42,43,48,35
"외환손실",13,13,19,21
"대손상각비",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산관련손실",NA,NA,NA,NA
"매출채권처분손실",NA,NA,NA,NA
"금융자산처분손실",NA,NA,0,NA
"금융자산평가손실",NA,NA,NA,NA
"금융자산손상차손",NA,NA,NA,NA
"파생상품손실",NA,NA,NA,NA
"기타금융원가",NA,NA,NA,NA
"기타수익",176,54,71,158
"재고자산감모손실환입",NA,NA,NA,NA
"재고자산폐기(처분)이익",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가이익",NA,NA,NA,NA
"자산처분(폐기)이익",0,0,4,1
"자산평가이익",NA,NA,NA,NA
"자산손상차손환입",NA,NA,NA,NA
"임대료수익",0,1,2,1
"로열티수익",NA,NA,NA,NA
"수수료수익",NA,NA,NA,NA
"대손충당금환입",NA,NA,NA,NA
"충당부채환입액",NA,NA,NA,NA
"기타비용",118,38,144,110
"재고자산감모손실",NA,NA,NA,NA
"재고자산폐기(처분)손실",NA,NA,NA,NA
"당기손익-공정가치측정<U+00A0>금융자산평가손실",NA,NA,NA,NA
"자산처분(폐기)손실",1,0,0,0
"자산평가손실",NA,NA,NA,NA
"자산손상차손",25,6,7,NA
"기타대손상각비",NA,NA,NA,NA
"충당부채전입액",NA,NA,NA,NA
"종속기업,공동지배기업및관계기업관련손익",NA,NA,NA,NA
