"","Price"
"2018-11-30",1895
"2018-12-03",1870
"2018-12-04",1895
"2018-12-05",1900
"2018-12-06",1880
"2018-12-07",1945
"2018-12-10",1900
"2018-12-11",1850
"2018-12-12",1875
"2018-12-13",1880
"2018-12-14",1880
"2018-12-17",1805
"2018-12-18",1810
"2018-12-19",1790
"2018-12-20",1785
"2018-12-21",1720
"2018-12-24",1780
"2018-12-26",1750
"2018-12-27",1795
"2018-12-28",1750
"2019-01-02",1845
"2019-01-03",1940
"2019-01-04",2015
"2019-01-07",2015
"2019-01-08",1970
"2019-01-09",1910
"2019-01-10",1940
"2019-01-11",1930
"2019-01-14",1945
"2019-01-15",1940
"2019-01-16",1905
"2019-01-17",1910
"2019-01-18",1925
"2019-01-21",1915
"2019-01-22",1900
"2019-01-23",1865
"2019-01-24",1905
"2019-01-25",1905
"2019-01-28",1900
"2019-01-29",1900
"2019-01-30",1910
"2019-01-31",1910
"2019-02-01",1920
"2019-02-07",1915
"2019-02-08",2010
"2019-02-11",2010
"2019-02-12",1990
"2019-02-13",1995
"2019-02-14",1990
"2019-02-15",1980
"2019-02-18",1980
"2019-02-19",1980
"2019-02-20",2000
"2019-02-21",2150
"2019-02-22",2185
"2019-02-25",2370
"2019-02-26",2425
"2019-02-27",2480
"2019-02-28",2470
"2019-03-04",2485
"2019-03-05",2500
"2019-03-06",2510
"2019-03-07",2510
"2019-03-08",2585
"2019-03-11",2650
"2019-03-12",2600
"2019-03-13",2450
"2019-03-14",2550
"2019-03-15",2570
"2019-03-18",2545
"2019-03-19",2455
"2019-03-20",2455
"2019-03-21",2530
"2019-03-22",2495
"2019-03-25",2450
"2019-03-26",2440
"2019-03-27",2400
"2019-03-28",2310
"2019-03-29",2310
"2019-04-01",2280
"2019-04-02",2285
"2019-04-03",2300
"2019-04-04",2300
"2019-04-05",2305
"2019-04-08",2280
"2019-04-09",2280
"2019-04-10",2280
"2019-04-11",2300
"2019-04-12",2300
"2019-04-15",2270
"2019-04-16",2255
"2019-04-17",2250
"2019-04-18",2245
"2019-04-19",2195
"2019-04-22",2060
"2019-04-23",2030
"2019-04-24",2025
"2019-04-25",2015
"2019-04-26",2000
"2019-04-29",1995
"2019-04-30",2000
"2019-05-02",2045
"2019-05-03",2005
"2019-05-07",1980
"2019-05-08",1970
"2019-05-09",1930
"2019-05-10",1930
"2019-05-13",1945
"2019-05-14",1960
"2019-05-15",1960
"2019-05-16",1960
"2019-05-17",1940
"2019-05-20",1925
"2019-05-21",1880
"2019-05-22",1880
"2019-05-23",1865
"2019-05-24",1835
"2019-05-27",1890
"2019-05-28",1895
"2019-05-29",1895
"2019-05-30",1860
"2019-05-31",1850
"2019-06-03",1845
"2019-06-04",1815
"2019-06-05",1825
"2019-06-07",1820
"2019-06-10",1815
"2019-06-11",1760
"2019-06-12",1730
"2019-06-13",1730
"2019-06-14",1720
"2019-06-17",1725
"2019-06-18",1830
"2019-06-19",1815
"2019-06-20",1750
"2019-06-21",1745
"2019-06-24",1715
"2019-06-25",1750
"2019-06-26",1780
"2019-06-27",1770
"2019-06-28",1720
"2019-07-01",1705
"2019-07-02",1745
"2019-07-03",1745
"2019-07-04",1790
"2019-07-05",1810
"2019-07-08",1775
"2019-07-09",1730
"2019-07-10",1750
"2019-07-11",1720
"2019-07-12",1700
"2019-07-15",1680
"2019-07-16",1670
"2019-07-17",1670
"2019-07-18",1615
"2019-07-19",1700
"2019-07-22",1650
"2019-07-23",1655
"2019-07-24",1675
"2019-07-25",1700
"2019-07-26",1665
"2019-07-29",1700
"2019-07-30",1570
"2019-07-31",1565
"2019-08-01",1305
"2019-08-02",1340
"2019-08-05",1300
"2019-08-06",1220
"2019-08-07",1355
"2019-08-08",1440
"2019-08-09",1435
"2019-08-12",1385
"2019-08-13",1410
"2019-08-14",1440
"2019-08-16",1380
"2019-08-19",1360
"2019-08-20",1405
"2019-08-21",1410
"2019-08-22",1400
"2019-08-23",1400
"2019-08-26",1390
"2019-08-27",1380
"2019-08-28",1370
"2019-08-29",1350
"2019-08-30",1350
"2019-09-02",1395
"2019-09-03",1415
"2019-09-04",1430
"2019-09-05",1425
"2019-09-06",1400
"2019-09-09",1395
"2019-09-10",1395
"2019-09-11",1400
"2019-09-16",1395
"2019-09-17",1380
"2019-09-18",1340
"2019-09-19",1330
"2019-09-20",1300
"2019-09-23",1295
"2019-09-24",1280
"2019-09-25",1255
"2019-09-26",1235
"2019-09-27",1200
"2019-09-30",1170
"2019-10-01",1185
"2019-10-02",1170
"2019-10-04",1160
"2019-10-07",1135
"2019-10-08",1135
"2019-10-10",1140
"2019-10-11",1125
"2019-10-14",1135
"2019-10-15",1180
"2019-10-16",1220
"2019-10-17",1215
"2019-10-18",1300
"2019-10-21",1280
"2019-10-22",1270
"2019-10-23",1220
"2019-10-24",1220
"2019-10-25",1230
"2019-10-28",1195
"2019-10-29",1210
"2019-10-30",1220
"2019-10-31",1220
"2019-11-01",1200
"2019-11-04",1185
"2019-11-05",1190
"2019-11-06",1240
"2019-11-07",1225
"2019-11-08",1230
"2019-11-11",1205
"2019-11-12",1200
"2019-11-13",1190
"2019-11-14",1190
"2019-11-15",1185
"2019-11-18",1175
"2019-11-19",1160
"2019-11-20",1130
"2019-11-21",1130
"2019-11-22",1140
"2019-11-25",1235
"2019-11-26",1240
"2019-11-27",1245
"2019-11-28",1245
"2019-11-29",1245
"2019-12-02",1200
"2019-12-03",1200
"2019-12-04",1190
"2019-12-05",1185
"2019-12-06",1220
"2019-12-09",1285
"2019-12-10",1200
"2019-12-11",1200
"2019-12-12",1200
"2019-12-13",1200
"2019-12-16",1195
"2019-12-17",1200
"2019-12-18",1190
"2019-12-19",1190
"2019-12-20",1190
"2019-12-23",1155
"2019-12-24",1140
"2019-12-26",1135
"2019-12-27",1170
"2019-12-30",1195
"2020-01-02",1330
"2020-01-03",1335
"2020-01-06",1335
"2020-01-07",1350
"2020-01-08",1335
"2020-01-09",1370
"2020-01-10",1350
"2020-01-13",1500
"2020-01-14",1495
"2020-01-15",1490
"2020-01-16",1490
"2020-01-17",1530
"2020-01-20",1520
"2020-01-21",1540
"2020-01-22",1620
"2020-01-23",1680
"2020-01-28",1675
"2020-01-29",1665
"2020-01-30",1670
"2020-01-31",1650
"2020-02-03",1600
"2020-02-04",1620
"2020-02-05",1600
"2020-02-06",1600
"2020-02-07",1600
"2020-02-10",1600
"2020-02-11",1600
"2020-02-12",1600
"2020-02-13",1575
"2020-02-14",1575
"2020-02-17",1515
"2020-02-18",1430
"2020-02-19",1420
"2020-02-20",1420
"2020-02-21",1410
"2020-02-24",1360
"2020-02-25",1400
"2020-02-26",1395
"2020-02-27",1385
"2020-02-28",1345
"2020-03-02",1335
"2020-03-03",1360
"2020-03-04",1360
"2020-03-05",1350
"2020-03-06",1390
"2020-03-09",1360
"2020-03-10",1325
"2020-03-11",1275
"2020-03-12",1220
"2020-03-13",1135
"2020-03-16",1105
"2020-03-17",1110
"2020-03-18",1140
"2020-03-19",1115
"2020-03-20",1350
"2020-03-23",1200
"2020-03-24",1200
"2020-03-25",1195
"2020-03-26",1215
"2020-03-27",1270
"2020-03-30",1460
"2020-03-31",1530
"2020-04-01",1525
"2020-04-02",1505
"2020-04-03",1510
"2020-04-06",1510
"2020-04-07",1500
"2020-04-08",1520
"2020-04-09",1520
"2020-04-10",1525
"2020-04-13",1525
"2020-04-14",1580
"2020-04-16",1585
"2020-04-17",1530
"2020-04-20",1530
"2020-04-21",1520
"2020-04-22",1510
"2020-04-23",1475
"2020-04-24",1405
"2020-04-27",1345
"2020-04-28",1470
"2020-04-29",1495
"2020-05-04",1500
"2020-05-06",1575
"2020-05-07",1660
"2020-05-08",1700
"2020-05-11",1795
"2020-05-12",1845
"2020-05-13",1980
"2020-05-14",1975
"2020-05-15",1990
"2020-05-18",2045
"2020-05-19",2070
"2020-05-20",2095
"2020-05-21",2130
"2020-05-22",2190
"2020-05-25",2195
"2020-05-26",2245
"2020-05-27",2240
"2020-05-28",2080
"2020-05-29",2070
"2020-06-01",1950
"2020-06-02",1980
"2020-06-03",1980
"2020-06-04",1990
"2020-06-05",1985
"2020-06-08",2000
"2020-06-09",2080
"2020-06-10",2160
"2020-06-11",2175
"2020-06-12",2180
"2020-06-15",2030
"2020-06-16",2135
"2020-06-17",2145
"2020-06-18",2500
"2020-06-19",2430
"2020-06-22",2395
"2020-06-23",2230
"2020-06-24",2115
"2020-06-25",2115
"2020-06-26",2095
"2020-06-29",2155
"2020-06-30",2110
"2020-07-01",2010
"2020-07-02",1980
"2020-07-03",2005
"2020-07-06",1930
"2020-07-07",1850
"2020-07-08",1860
"2020-07-09",1795
"2020-07-10",1880
"2020-07-13",1920
"2020-07-14",1915
"2020-07-15",1905
"2020-07-16",1895
"2020-07-17",1890
"2020-07-20",1845
"2020-07-21",1820
"2020-07-22",1805
"2020-07-23",1775
"2020-07-24",1835
"2020-07-27",1865
"2020-07-28",1825
"2020-07-29",1785
"2020-07-30",1775
"2020-07-31",1870
"2020-08-03",1930
"2020-08-04",1950
"2020-08-05",1965
"2020-08-06",1910
"2020-08-07",1905
"2020-08-10",1955
"2020-08-11",1970
"2020-08-12",1890
"2020-08-13",1930
"2020-08-14",1895
"2020-08-18",1820
"2020-08-19",1810
"2020-08-20",1925
"2020-08-21",2125
"2020-08-24",2085
"2020-08-25",2100
"2020-08-26",2135
"2020-08-27",2280
"2020-08-28",2220
"2020-08-31",2220
"2020-09-01",2175
"2020-09-02",2120
"2020-09-03",2120
"2020-09-04",2020
"2020-09-07",2195
"2020-09-08",2165
"2020-09-09",2145
"2020-09-10",2265
"2020-09-11",2275
"2020-09-14",2230
"2020-09-15",2330
"2020-09-16",2270
"2020-09-17",2255
"2020-09-18",2180
"2020-09-21",2170
"2020-09-22",2195
"2020-09-23",2170
"2020-09-24",2065
"2020-09-25",2045
"2020-09-28",2045
"2020-09-29",2065
"2020-10-05",2090
"2020-10-06",2085
"2020-10-07",2065
"2020-10-08",2090
"2020-10-12",2070
"2020-10-13",2030
"2020-10-14",2000
"2020-10-15",1980
"2020-10-16",1920
"2020-10-19",1890
"2020-10-20",1900
"2020-10-21",1880
"2020-10-22",1860
"2020-10-23",1820
"2020-10-26",1810
"2020-10-27",1710
"2020-10-28",1760
"2020-10-29",1795
"2020-10-30",1840
"2020-11-02",1845
"2020-11-03",1870
"2020-11-04",1875
"2020-11-05",1895
"2020-11-06",1860
"2020-11-09",1830
"2020-11-10",1775
"2020-11-11",1765
"2020-11-12",1765
"2020-11-13",1795
"2020-11-16",1820
"2020-11-17",1820
"2020-11-18",1800
"2020-11-19",1815
"2020-11-20",1790
"2020-11-23",1770
"2020-11-24",1755
"2020-11-25",1705
"2020-11-26",1690
"2020-11-27",1665
"2020-11-30",1655
"2020-12-01",1655
"2020-12-02",1665
"2020-12-03",1675
"2020-12-04",1650
"2020-12-07",1875
"2020-12-08",1935
"2020-12-09",2055
"2020-12-10",2145
"2020-12-11",2145
"2020-12-14",2170
"2020-12-15",2165
"2020-12-16",2200
"2020-12-17",2255
"2020-12-18",2170
"2020-12-21",2135
"2020-12-22",2065
"2020-12-23",1995
"2020-12-24",1970
"2020-12-28",1960
"2020-12-29",2150
"2020-12-30",2150
"2021-01-04",2225
"2021-01-05",2320
"2021-01-06",2645
"2021-01-07",2540
"2021-01-08",2655
"2021-01-11",2695
"2021-01-12",2745
"2021-01-13",2465
"2021-01-14",2500
"2021-01-15",2415
"2021-01-18",2295
"2021-01-19",2310
"2021-01-20",2400
"2021-01-21",2250
"2021-01-22",2180
"2021-01-25",2215
"2021-01-26",2080
"2021-01-27",2095
"2021-01-28",2025
"2021-01-29",2035
"2021-02-01",2050
"2021-02-02",2055
"2021-02-03",2155
"2021-02-04",2070
"2021-02-05",2140
"2021-02-08",2100
"2021-02-09",2060
"2021-02-10",2055
"2021-02-15",2065
"2021-02-16",2050
"2021-02-17",2010
"2021-02-18",1975
"2021-02-19",2020
"2021-02-22",2000
"2021-02-23",1915
"2021-02-24",1865
"2021-02-25",1870
"2021-02-26",1830
"2021-03-02",1930
"2021-03-03",1900
"2021-03-04",1870
"2021-03-05",1855
"2021-03-08",1905
"2021-03-09",1865
"2021-03-10",1860
"2021-03-11",1915
"2021-03-12",1925
"2021-03-15",1930
"2021-03-16",1910
"2021-03-17",1895
"2021-03-18",1870
"2021-03-19",1880
"2021-03-22",1960
"2021-03-23",1910
"2021-03-24",1810
"2021-03-25",1790
"2021-03-26",1825
"2021-03-29",1795
"2021-03-30",1795
"2021-03-31",2000
"2021-04-01",2065
"2021-04-02",2080
"2021-04-05",2275
"2021-04-06",2290
"2021-04-07",2330
"2021-04-08",2330
"2021-04-09",2330
"2021-04-12",2310
"2021-04-13",2370
"2021-04-14",2380
"2021-04-15",2360
"2021-04-16",2405
"2021-04-19",2480
"2021-04-20",2565
"2021-04-21",2590
"2021-04-22",2440
"2021-04-23",2490
