"","Price"
"2018-11-09",21150
"2018-11-12",20200
"2018-11-13",20800
"2018-11-14",20950
"2018-11-15",21350
"2018-11-16",21600
"2018-11-19",21900
"2018-11-20",21750
"2018-11-21",21700
"2018-11-22",22200
"2018-11-23",21450
"2018-11-26",22000
"2018-11-27",22050
"2018-11-28",21900
"2018-11-29",21750
"2018-11-30",21700
"2018-12-03",22700
"2018-12-04",22300
"2018-12-05",22150
"2018-12-06",21250
"2018-12-07",21450
"2018-12-10",20200
"2018-12-11",20200
"2018-12-12",21000
"2018-12-13",21000
"2018-12-14",20400
"2018-12-17",20550
"2018-12-18",20050
"2018-12-19",20100
"2018-12-20",20100
"2018-12-21",19900
"2018-12-24",19800
"2018-12-26",19000
"2018-12-27",19300
"2018-12-28",19800
"2019-01-02",19700
"2019-01-03",19200
"2019-01-04",19350
"2019-01-07",19500
"2019-01-08",19200
"2019-01-09",19800
"2019-01-10",19550
"2019-01-11",19550
"2019-01-14",19400
"2019-01-15",19500
"2019-01-16",19500
"2019-01-17",19900
"2019-01-18",20200
"2019-01-21",19800
"2019-01-22",19800
"2019-01-23",19950
"2019-01-24",20500
"2019-01-25",20800
"2019-01-28",20900
"2019-01-29",20750
"2019-01-30",20500
"2019-01-31",21000
"2019-02-01",20750
"2019-02-07",20850
"2019-02-08",21600
"2019-02-11",22200
"2019-02-12",21750
"2019-02-13",22250
"2019-02-14",22150
"2019-02-15",21700
"2019-02-18",22350
"2019-02-19",22200
"2019-02-20",22000
"2019-02-21",21950
"2019-02-22",21700
"2019-02-25",22050
"2019-02-26",21900
"2019-02-27",22450
"2019-02-28",21800
"2019-03-04",23200
"2019-03-05",23350
"2019-03-06",22950
"2019-03-07",22050
"2019-03-08",21700
"2019-03-11",21850
"2019-03-12",22500
"2019-03-13",23100
"2019-03-14",22700
"2019-03-15",22150
"2019-03-18",22500
"2019-03-19",21950
"2019-03-20",21850
"2019-03-21",21450
"2019-03-22",21150
"2019-03-25",20350
"2019-03-26",20400
"2019-03-27",20300
"2019-03-28",20000
"2019-03-29",20400
"2019-04-01",20150
"2019-04-02",20050
"2019-04-03",20300
"2019-04-04",20350
"2019-04-05",20550
"2019-04-08",20450
"2019-04-09",20250
"2019-04-10",20450
"2019-04-11",20650
"2019-04-12",20600
"2019-04-15",20600
"2019-04-16",20400
"2019-04-17",20400
"2019-04-18",20000
"2019-04-19",20250
"2019-04-22",20250
"2019-04-23",20100
"2019-04-24",19800
"2019-04-25",19700
"2019-04-26",19450
"2019-04-29",19700
"2019-04-30",19650
"2019-05-02",20150
"2019-05-03",20150
"2019-05-07",19600
"2019-05-08",19350
"2019-05-09",18800
"2019-05-10",18600
"2019-05-13",17250
"2019-05-14",17300
"2019-05-15",17550
"2019-05-16",17300
"2019-05-17",17100
"2019-05-20",16100
"2019-05-21",16300
"2019-05-22",16350
"2019-05-23",16200
"2019-05-24",15750
"2019-05-27",16100
"2019-05-28",16900
"2019-05-29",16400
"2019-05-30",16300
"2019-05-31",16400
"2019-06-03",16350
"2019-06-04",16550
"2019-06-05",17000
"2019-06-07",17250
"2019-06-10",17200
"2019-06-11",17300
"2019-06-12",17150
"2019-06-13",16750
"2019-06-14",16800
"2019-06-17",16900
"2019-06-18",16750
"2019-06-19",16900
"2019-06-20",17150
"2019-06-21",16750
"2019-06-24",16500
"2019-06-25",16550
"2019-06-26",16600
"2019-06-27",16200
"2019-06-28",15850
"2019-07-01",16350
"2019-07-02",16200
"2019-07-03",16050
"2019-07-04",15600
"2019-07-05",15700
"2019-07-08",15150
"2019-07-09",14900
"2019-07-10",15000
"2019-07-11",15450
"2019-07-12",15550
"2019-07-15",15000
"2019-07-16",15050
"2019-07-17",14900
"2019-07-18",14500
"2019-07-19",14650
"2019-07-22",14550
"2019-07-23",14350
"2019-07-24",13800
"2019-07-25",13550
"2019-07-26",13300
"2019-07-29",12600
"2019-07-30",13100
"2019-07-31",13150
"2019-08-01",13100
"2019-08-02",12850
"2019-08-05",10950
"2019-08-06",10050
"2019-08-07",11600
"2019-08-08",12200
"2019-08-09",12050
"2019-08-12",12400
"2019-08-13",12400
"2019-08-14",12400
"2019-08-16",12450
"2019-08-19",13150
"2019-08-20",13750
"2019-08-21",14300
"2019-08-22",14200
"2019-08-23",14100
"2019-08-26",13200
"2019-08-27",13500
"2019-08-28",14000
"2019-08-29",13750
"2019-08-30",13850
"2019-09-02",14100
"2019-09-03",14500
"2019-09-04",13700
"2019-09-05",13150
"2019-09-06",13250
"2019-09-09",13100
"2019-09-10",12750
"2019-09-11",12650
"2019-09-16",12900
"2019-09-17",13300
"2019-09-18",13000
"2019-09-19",13000
"2019-09-20",12900
"2019-09-23",12900
"2019-09-24",13000
"2019-09-25",12650
"2019-09-26",13250
"2019-09-27",12900
"2019-09-30",12650
"2019-10-01",13250
"2019-10-02",13050
"2019-10-04",13050
"2019-10-07",13450
"2019-10-08",13150
"2019-10-10",12950
"2019-10-11",12950
"2019-10-14",13250
"2019-10-15",13400
"2019-10-16",13450
"2019-10-17",13400
"2019-10-18",13050
"2019-10-21",12700
"2019-10-22",12600
"2019-10-23",13200
"2019-10-24",12850
"2019-10-25",12800
"2019-10-28",12900
"2019-10-29",13100
"2019-10-30",13750
"2019-10-31",13650
"2019-11-01",13750
"2019-11-04",14050
"2019-11-05",14300
"2019-11-06",13800
"2019-11-07",14400
"2019-11-08",14300
"2019-11-11",13650
"2019-11-12",13750
"2019-11-13",13250
"2019-11-14",13350
"2019-11-15",13150
"2019-11-18",12750
"2019-11-19",12300
"2019-11-20",11900
"2019-11-21",11550
"2019-11-22",11650
"2019-11-25",12100
"2019-11-26",12500
"2019-11-27",12100
"2019-11-28",11650
"2019-11-29",11550
"2019-12-02",11600
"2019-12-03",11450
"2019-12-04",11150
"2019-12-05",10900
"2019-12-06",11750
"2019-12-09",11900
"2019-12-10",12100
"2019-12-11",11900
"2019-12-12",11900
"2019-12-13",12100
"2019-12-16",12150
"2019-12-17",12300
"2019-12-18",12200
"2019-12-19",12300
"2019-12-20",12250
"2019-12-23",12150
"2019-12-24",12200
"2019-12-26",12300
"2019-12-27",12500
"2019-12-30",12800
"2020-01-02",12800
"2020-01-03",12400
"2020-01-06",11700
"2020-01-07",11700
"2020-01-08",11200
"2020-01-09",11600
"2020-01-10",11850
"2020-01-13",11850
"2020-01-14",11700
"2020-01-15",11850
"2020-01-16",11900
"2020-01-17",11900
"2020-01-20",11800
"2020-01-21",12000
"2020-01-22",12250
"2020-01-23",12150
"2020-01-28",12600
"2020-01-29",12400
"2020-01-30",11650
"2020-01-31",11100
"2020-02-03",10900
"2020-02-04",11250
"2020-02-05",11250
"2020-02-06",11450
"2020-02-07",11550
"2020-02-10",11450
"2020-02-11",11550
"2020-02-12",11500
"2020-02-13",11350
"2020-02-14",11700
"2020-02-17",11550
"2020-02-18",11250
"2020-02-19",11250
"2020-02-20",11000
"2020-02-21",10750
"2020-02-24",10050
"2020-02-25",10200
"2020-02-26",10250
"2020-02-27",10150
"2020-02-28",9820
"2020-03-02",9900
"2020-03-03",10100
"2020-03-04",10700
"2020-03-05",11000
"2020-03-06",11000
"2020-03-09",10600
"2020-03-10",10250
"2020-03-11",10100
"2020-03-12",9040
"2020-03-13",8320
"2020-03-16",7870
"2020-03-17",7860
"2020-03-18",7210
"2020-03-19",5940
"2020-03-20",6780
"2020-03-23",6800
"2020-03-24",7370
"2020-03-25",7630
"2020-03-26",7700
"2020-03-27",7920
"2020-03-30",8470
"2020-03-31",8910
"2020-04-01",8850
"2020-04-02",8860
"2020-04-03",9000
"2020-04-06",9600
"2020-04-07",9600
"2020-04-08",9530
"2020-04-09",10300
"2020-04-10",11850
"2020-04-13",10750
"2020-04-14",10700
"2020-04-16",10750
"2020-04-17",10500
"2020-04-20",11900
"2020-04-21",11050
"2020-04-22",10800
"2020-04-23",10800
"2020-04-24",10500
"2020-04-27",10700
"2020-04-28",10700
"2020-04-29",10550
"2020-05-04",10200
"2020-05-06",10400
"2020-05-07",10550
"2020-05-08",10950
"2020-05-11",10850
"2020-05-12",10900
"2020-05-13",11050
"2020-05-14",11300
"2020-05-15",11000
"2020-05-18",10900
"2020-05-19",11200
"2020-05-20",11250
"2020-05-21",11350
"2020-05-22",11050
"2020-05-25",11050
"2020-05-26",11050
"2020-05-27",11200
"2020-05-28",11100
"2020-05-29",10900
"2020-06-01",10950
"2020-06-02",11400
"2020-06-03",11400
"2020-06-04",11300
"2020-06-05",12000
"2020-06-08",12500
"2020-06-09",12650
"2020-06-10",12800
"2020-06-11",12450
"2020-06-12",12050
"2020-06-15",11050
"2020-06-16",11800
"2020-06-17",12900
"2020-06-18",12700
"2020-06-19",12700
"2020-06-22",13700
"2020-06-23",13300
"2020-06-24",14250
"2020-06-25",13850
"2020-06-26",13300
"2020-06-29",12600
"2020-06-30",13000
"2020-07-01",13050
"2020-07-02",13050
"2020-07-03",13000
"2020-07-06",13100
"2020-07-07",13000
"2020-07-08",12850
"2020-07-09",13200
"2020-07-10",12850
"2020-07-13",12700
"2020-07-14",12450
"2020-07-15",12500
"2020-07-16",12250
"2020-07-17",12250
"2020-07-20",12250
"2020-07-21",12900
"2020-07-22",12850
"2020-07-23",14500
"2020-07-24",14750
"2020-07-27",13600
"2020-07-28",13300
"2020-07-29",13000
"2020-07-30",12650
"2020-07-31",12900
"2020-08-03",12800
"2020-08-04",13600
"2020-08-05",13700
"2020-08-06",13750
"2020-08-07",13300
"2020-08-10",13500
"2020-08-11",14650
"2020-08-12",17350
"2020-08-13",16050
"2020-08-14",15000
"2020-08-18",13750
"2020-08-19",14350
"2020-08-20",15200
"2020-08-21",14150
"2020-08-24",15050
"2020-08-25",15450
"2020-08-26",15450
"2020-08-27",17750
"2020-08-28",18600
"2020-08-31",19800
"2020-09-01",20400
"2020-09-02",19150
"2020-09-03",19150
"2020-09-04",19400
"2020-09-07",18500
"2020-09-08",17800
"2020-09-09",17600
"2020-09-10",17850
"2020-09-11",18900
"2020-09-14",17950
"2020-09-15",18150
"2020-09-16",17550
"2020-09-17",17600
"2020-09-18",17050
"2020-09-21",15950
"2020-09-22",15600
"2020-09-23",15500
"2020-09-24",14500
"2020-09-25",14650
"2020-09-28",15150
"2020-09-29",15200
"2020-10-05",15800
"2020-10-06",15600
"2020-10-07",15950
"2020-10-08",15950
"2020-10-12",15700
"2020-10-13",15300
"2020-10-14",15000
"2020-10-15",14400
"2020-10-16",14200
"2020-10-19",14050
"2020-10-20",14100
"2020-10-21",14200
"2020-10-22",14700
"2020-10-23",14100
"2020-10-26",12800
"2020-10-27",12800
"2020-10-28",13350
"2020-10-29",13900
"2020-10-30",13250
"2020-11-02",13300
"2020-11-03",13550
"2020-11-04",13400
"2020-11-05",13850
"2020-11-06",13550
"2020-11-09",13800
"2020-11-10",13750
"2020-11-11",13750
"2020-11-12",13850
"2020-11-13",13800
"2020-11-16",14000
"2020-11-17",13700
"2020-11-18",14950
"2020-11-19",14650
"2020-11-20",14850
"2020-11-23",14800
"2020-11-24",15300
"2020-11-25",14850
"2020-11-26",15100
"2020-11-27",15850
"2020-11-30",15550
"2020-12-01",15600
"2020-12-02",15450
"2020-12-03",15050
"2020-12-04",14850
"2020-12-07",15300
"2020-12-08",14750
"2020-12-09",14650
"2020-12-10",14550
"2020-12-11",14550
"2020-12-14",14800
"2020-12-15",14500
"2020-12-16",14450
"2020-12-17",14300
"2020-12-18",14550
"2020-12-21",15300
"2020-12-22",17400
"2020-12-23",15900
"2020-12-24",16150
"2020-12-28",15150
"2020-12-29",15450
"2020-12-30",15450
"2021-01-04",15300
"2021-01-05",16550
"2021-01-06",17450
"2021-01-07",17300
"2021-01-08",16600
"2021-01-11",15700
"2021-01-12",15650
"2021-01-13",16500
"2021-01-14",16150
"2021-01-15",15750
"2021-01-18",15100
"2021-01-19",14800
"2021-01-20",15000
"2021-01-21",15000
"2021-01-22",14600
"2021-01-25",15000
"2021-01-26",14600
"2021-01-27",14600
"2021-01-28",14050
"2021-01-29",13450
"2021-02-01",13600
"2021-02-02",13600
"2021-02-03",13700
"2021-02-04",13750
"2021-02-05",13850
"2021-02-08",13700
"2021-02-09",13650
"2021-02-10",13550
"2021-02-15",13800
"2021-02-16",13600
"2021-02-17",13550
"2021-02-18",13250
"2021-02-19",13050
"2021-02-22",13000
"2021-02-23",12600
"2021-02-24",11800
"2021-02-25",12400
"2021-02-26",12150
"2021-03-02",12150
"2021-03-03",12250
"2021-03-04",12200
"2021-03-05",12250
"2021-03-08",11950
"2021-03-09",11750
"2021-03-10",11600
"2021-03-11",11650
"2021-03-12",12100
"2021-03-15",12100
"2021-03-16",12450
"2021-03-17",12350
"2021-03-18",12700
"2021-03-19",12650
"2021-03-22",12400
"2021-03-23",12200
"2021-03-24",12250
"2021-03-25",12000
"2021-03-26",12000
"2021-03-29",11800
"2021-03-30",11900
"2021-03-31",11800
"2021-04-01",12000
"2021-04-02",11900
"2021-04-05",11750
"2021-04-06",11700
"2021-04-07",11850
"2021-04-08",12000
"2021-04-09",12000
"2021-04-12",12200
"2021-04-13",12750
"2021-04-14",12750
"2021-04-15",12500
"2021-04-16",12700
"2021-04-19",12650
"2021-04-20",12600
"2021-04-21",12500
"2021-04-22",12850
"2021-04-23",12900
