"","Price"
"2020-03-24",1980
"2020-03-25",1995
"2020-03-26",1985
"2020-03-27",1995
"2020-03-30",2000
"2020-03-31",2000
"2020-04-01",1995
"2020-04-02",2000
"2020-04-03",2000
"2020-04-06",2005
"2020-04-07",2010
"2020-04-08",2010
"2020-04-09",2015
"2020-04-10",2005
"2020-04-13",2000
"2020-04-14",2005
"2020-04-16",2005
"2020-04-17",2000
"2020-04-20",2010
"2020-04-21",2010
"2020-04-22",2005
"2020-04-23",2010
"2020-04-24",2010
"2020-04-27",2010
"2020-04-28",2010
"2020-04-29",2015
"2020-05-04",2015
"2020-05-06",2015
"2020-05-07",2015
"2020-05-08",2015
"2020-05-11",2015
"2020-05-12",2015
"2020-05-13",2015
"2020-05-14",2015
"2020-05-15",2010
"2020-05-18",2020
"2020-05-19",2010
"2020-05-20",2035
"2020-05-21",2025
"2020-05-22",2015
"2020-05-25",2025
"2020-05-26",2030
"2020-05-27",2030
"2020-05-28",2030
"2020-05-29",2010
"2020-06-01",2030
"2020-06-02",2025
"2020-06-03",2035
"2020-06-04",2035
"2020-06-05",2035
"2020-06-08",2030
"2020-06-09",2020
"2020-06-10",2030
"2020-06-11",2035
"2020-06-12",2035
"2020-06-15",2030
"2020-06-16",2020
"2020-06-17",2040
"2020-06-18",2025
"2020-06-19",2055
"2020-06-22",2060
"2020-06-23",2060
"2020-06-24",2045
"2020-06-25",2055
"2020-06-26",2080
"2020-06-29",2070
"2020-06-30",2070
"2020-07-01",2065
"2020-07-02",2065
"2020-07-03",2055
"2020-07-06",2025
"2020-07-07",2035
"2020-07-08",2040
"2020-07-09",2025
"2020-07-10",2030
"2020-07-13",2030
"2020-07-14",2030
"2020-07-15",2035
"2020-07-16",2035
"2020-07-17",2030
"2020-07-20",2030
"2020-07-21",2030
"2020-07-22",2025
"2020-07-23",2025
"2020-07-24",2030
"2020-07-27",2030
"2020-07-28",2035
"2020-07-29",2035
"2020-07-30",2030
"2020-07-31",2030
"2020-08-03",2025
"2020-08-04",2015
"2020-08-05",2010
"2020-08-06",2010
"2020-08-07",2020
"2020-08-10",2005
"2020-08-11",2010
"2020-08-12",2020
"2020-08-13",2035
"2020-08-14",2040
"2020-08-18",2020
"2020-08-19",2020
"2020-08-20",2035
"2020-08-21",2025
"2020-08-24",2010
"2020-08-25",2005
"2020-08-26",2015
"2020-08-27",2015
"2020-08-28",2015
"2020-08-31",2015
"2020-09-01",2015
"2020-09-02",2015
"2020-09-03",2010
"2020-09-04",2015
"2020-09-07",2015
"2020-09-08",2020
"2020-09-09",2025
"2020-09-10",2020
"2020-09-11",2020
"2020-09-14",2015
"2020-09-15",2020
"2020-09-16",2015
"2020-09-17",2015
"2020-09-18",2020
"2020-09-21",2020
"2020-09-22",2015
"2020-09-23",2005
"2020-09-24",2015
"2020-09-25",2015
"2020-09-28",2015
"2020-09-29",2035
"2020-10-05",2035
"2020-10-06",2025
"2020-10-07",2020
"2020-10-08",2020
"2020-10-12",2025
"2020-10-13",2030
"2020-10-14",2030
"2020-10-15",2025
"2020-10-16",2025
"2020-10-19",2025
"2020-10-20",2035
"2020-10-21",2035
"2020-10-22",2035
"2020-10-23",2030
"2020-10-26",2030
"2020-10-27",2025
"2020-10-28",2035
"2020-10-29",2035
"2020-10-30",2035
"2020-11-02",2035
"2020-11-03",2035
"2020-11-04",2035
"2020-11-05",2035
"2020-11-06",2025
"2020-11-09",2015
"2020-11-10",2015
"2020-11-11",2045
"2020-11-12",2035
"2020-11-13",2025
"2020-11-16",2020
"2020-11-17",2015
"2020-11-18",2015
"2020-11-19",2020
"2020-11-20",2020
"2020-11-23",2020
"2020-11-24",2020
"2020-11-25",2015
"2020-11-26",2015
"2020-11-27",2015
"2020-11-30",2020
"2020-12-01",2030
"2020-12-02",2025
"2020-12-03",2025
"2020-12-04",2025
"2020-12-07",2020
"2020-12-08",2025
"2020-12-09",2030
"2020-12-10",2030
"2020-12-11",2030
"2020-12-14",2030
"2020-12-15",2035
"2020-12-16",2045
"2020-12-17",2045
"2020-12-18",2050
"2020-12-21",2050
"2020-12-22",2050
"2020-12-23",2050
"2020-12-24",2045
"2020-12-28",2045
"2020-12-29",2055
"2020-12-30",2055
"2021-01-04",2055
"2021-01-05",2055
"2021-01-06",2050
"2021-01-07",2050
"2021-01-08",2050
"2021-01-11",2050
"2021-01-12",2055
"2021-01-13",2055
"2021-01-14",2065
"2021-01-15",2065
"2021-01-18",2065
"2021-01-19",2060
"2021-01-20",2060
"2021-01-21",2060
"2021-01-22",2060
"2021-01-25",2060
"2021-01-26",2055
"2021-01-27",2060
"2021-01-28",2060
"2021-01-29",2060
"2021-02-01",2060
"2021-02-02",2065
"2021-02-03",2060
"2021-02-04",2065
"2021-02-05",2060
"2021-02-08",2035
"2021-02-09",2060
"2021-02-10",2060
"2021-02-15",2060
"2021-02-16",2065
"2021-02-17",2060
"2021-02-18",2060
"2021-02-19",2060
"2021-02-22",2060
"2021-02-23",2060
"2021-02-24",2060
"2021-02-25",2060
"2021-02-26",2060
"2021-03-02",2060
"2021-03-03",2060
"2021-03-04",2060
"2021-03-05",2045
"2021-03-08",2060
"2021-03-09",2060
"2021-03-10",2060
"2021-03-11",2050
"2021-03-12",2060
"2021-03-15",2065
"2021-03-16",2055
"2021-03-17",2055
"2021-03-18",2055
"2021-03-19",2055
"2021-03-22",2050
"2021-03-23",2055
"2021-03-24",2055
"2021-03-25",2055
"2021-03-26",2055
"2021-03-29",2050
"2021-03-30",2050
"2021-03-31",2055
"2021-04-01",2065
"2021-04-02",2065
"2021-04-05",2065
"2021-04-06",2060
"2021-04-07",2060
"2021-04-08",2080
"2021-04-09",2080
"2021-04-12",2080
"2021-04-13",2080
"2021-04-14",2075
"2021-04-15",2080
"2021-04-16",2080
"2021-04-19",2080
"2021-04-20",2075
"2021-04-21",2075
"2021-04-22",2070
"2021-04-23",2145
